temperature_K,dipole_manifold,manifold_states,twist_halfwidth_deg,tilt_deg,kBT_J,face_vdw_kBT,face_u_min_kBT,face_dipole_min_kBT,face_f_dip_kBT,face_f_dip_quenched_kBT,face_degeneracy,tip_vdw_kBT,tip_u_min_kBT,tip_dipole_min_kBT,tip_f_dip_kBT,tip_f_dip_quenched_kBT,tip_degeneracy,d_vdW_kBT,d_U_min_kBT,d_dipole_min_kBT,d_F_dip_kBT,d_F_dip_quenched_kBT,d_F_twist_kBT,d_F_energy_only_kBT,d_F_total_kBT,d_F_total_quenched_kBT,preferred_energy_only,preferred_with_entropy,preferred_single_pair,d_vdW_J,d_U_min_J,d_dipole_min_J,d_F_dip_J,d_F_dip_quenched_J,d_F_twist_J,d_F_energy_only_J,d_F_total_J,d_F_total_quenched_J
246.0,blocked,64,5.0,2.0,3.39639654e-21,-1.4378288786557922,-9.237371934701303,-7.79954305604551,-7.198428832717715,-1.4378288786557922,64,-0.07222961626017091,-3.5326210331177674,-3.460391416857597,-1.0388717601863684,-1.0388717601863684,1,1.3655992623956212,5.704750901583536,4.3391516391879135,6.159557072531347,0.39895711846942383,-4.969813299576001,6.159557072531347,1.189743772955346,-4.570856181106577,face,face,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.0920298329077995e-20,1.3550165767779212e-21,-1.6879456695125912e-20,2.0920298329077995e-20,4.040841633952083e-21,-1.5524440118347992e-20
247.0,blocked,64,5.0,2.0,3.4102030300000005e-21,-1.4320077091065782,-9.19997366775919,-7.767965958652613,-7.161675223862353,-1.4320077091065782,64,-0.07193718866397587,-3.5183189236719463,-3.4463817350079706,-1.0309228532440908,-1.0309228532440908,1,1.3600705204426022,5.681654744087243,4.321584223644642,6.1307523706182625,0.4010848558624873,-4.969813299576001,6.1307523706182625,1.1609390710422618,-4.568728443713513,face,face,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.0907110310462085e-20,1.3677807907493678e-21,-1.6948072372748376e-20,2.0907110310462085e-20,3.959037937713707e-21,-1.558029158199901e-20
248.0,blocked,64,5.0,2.0,3.42400952e-21,-1.4262334844730842,-9.162876999744034,-7.73664351527095,-7.125228157983287,-1.4262334844730842,64,-0.07164711935484695,-3.5041321538184307,-3.4324850344635838,-1.0230667615053894,-1.0230667615053894,1,1.3545863651182373,5.658744845925604,4.3041584808073665,6.102161396477897,0.40316672296769474,-4.969813299576001,6.102161396477897,1.1323480969018966,-4.566646576608306,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0893858714116817e-20,1.3804466975885896e-21,-1.7016688050370838e-20,2.0893858714116817e-20,3.877170663745977e-21,-1.563624135278225e-20
249.0,blocked,64,5.0,2.0,3.4378160100000005e-21,-1.420505639153915,-9.126078296933816,-7.705572657779901,-7.089083977992727,-1.420505639153915,64,-0.07135937991968691,-3.4900593339235773,-3.4186999540038903,-1.0153020489433926,-1.0153020489433926,1,1.349146259234228,5.636018963010239,4.286872703776011,6.073781929049335,0.40520359021052244,-4.969813299576001,6.073781929049335,1.103968629473334,-4.564609709365478,face,face,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.088054475693449e-20,1.3930153897352135e-21,-1.7085303727993305e-20,2.088054475693449e-20,3.7952410289411856e-21,-1.569228833825809e-20
250.0,blocked,64,5.0,2.0,3.4516225e-21,-1.4148236165972994,-9.089573983746082,-7.674750367148783,-7.053239084673314,-1.4148236165972994,64,-0.07107394240000817,-3.476099096587883,-3.405025154187875,-1.0076273067071337,-1.0076273067071337,1,1.3437496741972912,5.6134748871581985,4.269725212960908,6.04561177796618,0.40719630989016564,-4.969813299576001,6.04561177796618,1.0757984783901797,-4.562616989685835,face,face,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873163e-20,2.0867169639093073e-20,1.4054879451338683e-21,-1.7153919405615766e-20,2.0867169639093073e-20,3.713250233477308e-21,-1.5748431460481897e-20
251.0,blocked,64,5.0,2.0,3.4654289900000005e-21,-1.409186869120816,-9.053360541579762,-7.644173672458946,-7.0176899355290825,-1.409186869120816,64,-0.07079077928287665,-3.4622500962030704,-3.391459316920194,-1.000041152528051,-1.000041152528051,1,1.3383960898379395,5.5911104453766916,4.252714355538751,6.0176487830010315,0.409145716592765,-4.969813299576001,6.0176487830010315,1.0478354834250307,-4.5606675829832355,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0853734544249996e-20,1.417865427414892e-21,-1.722253508323823e-20,2.0853734544249996e-20,3.6311994610117664e-21,-1.5804669655823338e-20
252.0,blocked,64,5.0,2.0,3.47923548e-21,-1.403594857735416,-9.017434507684605,-7.613839649949189,-6.982433043663901,-1.403594857735416,64,-0.0705098634920716,-3.4485110085197253,-3.378001145027654,-0.9925422301407378,-0.9925422301407378,1,1.3330849942433445,5.56892349916488,4.235838504921535,5.989890813523163,0.4110526275946782,-4.969813299576001,5.989890813523163,1.0200775139471627,-4.5587606719813225,face,face,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0840240639735855e-20,1.4301488860746316e-21,-1.729115076086069e-20,2.0840240639735855e-20,3.549089878875164e-21,-1.586100187478606e-20
253.0,blocked,64,5.0,2.0,3.4930419700000006e-21,-1.398047051973616,-8.981792474057391,-7.583745422083776,-6.947464976686561,-1.398047051973616,64,-0.0702311683794547,-3.434880530225181,-3.3646493618457263,-0.9851292087175779,-0.9851292087175779,1,1.3278158835941611,5.54691194383221,4.21909606023805,5.962335767968983,0.412917843256038,-4.969813299576001,5.962335767968983,0.9925224683929823,-4.556895456319963,face,face,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.0826689076747844e-20,1.4423393566552224e-21,-1.7359766438483156e-20,2.0826689076747844e-20,3.4669226382646864e-21,-1.5917427081827935e-20
254.0,blocked,64,5.0,2.0,3.50684846e-21,-1.3925429297217513,-8.946431086364253,-7.553888156642502,-6.912782355641816,-1.3925429297217513,64,-0.06995466771654348,-3.4213573785313813,-3.351402710814838,-0.9778007823169307,-0.9778007823169307,1,1.3225882620052078,5.525073707832872,4.202485445827664,5.934981573324886,0.4147421474048206,-4.969813299576001,5.934981573324886,0.9651682737488851,-4.55507115217118,face,face,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0813080990542754e-20,1.4544378609236884e-21,-1.7428382116105617e-20,2.0813080990542754e-20,3.3846988744371364e-21,-1.597394425518193e-20
255.0,blocked,64,5.0,2.0,3.5206549500000006e-21,-1.3870819770561758,-8.911347042888314,-7.524265065832139,-6.8783818539666175,-1.3870819770561758,64,-0.06968033568628251,-3.407940290772434,-3.338259955086152,-0.9705556693444962,-0.9705556693444962,1,1.3174016413698932,5.503406752115881,4.186005110745986,5.907826184622121,0.41652630771167953,-4.969813299576001,5.907826184622121,0.9380128850461205,-4.553286991864321,face,face,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.079941750062949e-20,1.466445407050348e-21,-1.7496997793728084e-20,2.079941750062949e-20,3.3024197069014055e-21,-1.6030552386677734e-20
256.0,blocked,64,5.0,2.0,3.53446144e-21,-1.3816636880833002,-8.876537093502032,-7.4948734054187325,-6.844260196470898,-1.3816636880833002,64,-0.06940814687500797,-3.3946280240116047,-3.325219877136597,-0.9633926120275698,-0.9633926120275698,1,1.3122555412082921,5.4819090694904276,4.169653528282136,5.880867584443328,0.41827107605573044,-4.969813299576001,5.880867584443328,0.9110542848673271,-4.55154222352027,face,face,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0785699710960886e-20,1.4783629897862866e-21,-1.7565613471350545e-20,2.0785699710960886e-20,3.2200862396103433e-21,-1.6087250481564257e-20
257.0,blocked,64,5.0,2.0,3.54826793e-21,-1.3762875647833654,-8.841998038663505,-7.465710473880139,-6.810414158342193,-1.3762875647833654,64,-0.06913807626459939,-3.3814193546574742,-3.312281278392875,-0.9563103759018095,-0.9563103759018095,1,1.307149488518766,5.46057868400603,4.153429195487265,5.854103782440384,0.419977188881556,-4.969813299576001,5.854103782440384,0.8842904828643832,-4.549836110694445,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.4737479613873163e-20,2.077192871012491e-20,1.4901915906399776e-21,-1.7634229148973006e-20,2.077192871012491e-20,3.137699561151905e-21,-1.6144037558333027e-20
258.0,blocked,64,5.0,2.0,3.56207442e-21,-1.3709531168578484,-8.807726728436124,-7.436773611578277,-6.776840564173465,-1.3709531168578484,64,-0.06887009922481412,-3.368313078089034,-3.29944297886422,-0.9493077493102566,-0.9493077493102566,1,1.3020830176330342,5.43941365034709,4.1373306327140575,5.827532814863209,0.42164536754759174,-4.969813299576001,5.827532814863209,0.8577195152872079,-4.548167932028409,face,face,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0758105571534832e-20,1.5019321780527748e-21,-1.770284482659547e-20,2.0758105571534832e-20,3.0552607449393626e-21,-1.6200912648542698e-20
259.0,blocked,64,5.0,2.0,3.57588091e-21,-1.365659861580405,-8.773720061530968,-7.408060199950563,-6.743536287013527,-1.365659861580405,64,-0.0686041915057994,-3.355308008289463,-3.2867038167836635,-0.942383542914258,-0.942383542914258,1,1.2970556700746056,5.418412053241505,4.1213563831669,5.801152744099269,0.423276318666147,-4.969813299576001,5.801152744099269,0.8313394445232687,-4.5465369809098535,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0744231353618693e-20,1.5135857075733517e-21,-1.7771460504217932e-20,2.0744231353618693e-20,2.9727708494007606e-21,-1.625787479664458e-20
260.0,blocked,64,5.0,2.0,3.5896874e-21,-1.3604073236512495,-8.739974984371232,-7.3795676607199825,-6.710498247439373,-1.3604073236512495,64,-0.06834032923077708,-3.3424029774883492,-3.2740626482575723,-0.9355365892160039,-0.9355365892160039,1,1.2920669944204723,5.397572006882882,4.105505012462411,5.774961658223369,0.4248707344352456,-4.969813299576001,5.774961658223369,0.8051483586473687,-4.544942565140755,face,face,tip,4.63811660982704e-21,1.9375596223700196e-20,1.473747961387316e-20,2.073030710000754e-20,1.5251531220309473e-21,-1.7840076181840396e-20,2.073030710000754e-20,2.8902309181671406e-21,-1.631492305980945e-20
261.0,blocked,64,5.0,2.0,3.60349389e-21,-1.3551950350548847,-8.70648849017824,-7.351293455123355,-6.677723412649948,-1.3551950350548847,64,-0.06807848888889671,-3.329596835812149,-3.2615183469232525,-0.9287657420924011,-0.9287657420924011,1,1.287116546165988,5.376891654366091,4.089775108200103,5.748957670557547,0.42642929296248355,-4.969813299576001,5.748957670557547,0.7791443709815464,-4.543384006613517,face,face,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0716333839722755e-20,1.5366353517073294e-21,-1.7908691859462857e-20,2.0716333839722755e-20,2.8076419802598957e-21,-1.637205650775553e-20
262.0,blocked,64,5.0,2.0,3.61730038e-21,-1.3500225349210873,-8.673257618078322,-7.323235083157235,-6.645208795580655,-1.3500225349210873,64,-0.06781864732825207,-3.3168884509426366,-3.249069803614385,-0.922069876339978,-0.922069876339978,1,1.2822038875928352,5.356369167135686,4.07416527954285,5.723138919240677,0.4279526585811093,-4.969813299576001,5.723138919240677,0.7533256196646763,-4.541860640994892,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.070231258736209e-20,1.548033314507457e-21,-1.797730753708532e-20,2.070231258736209e-20,2.7250050502767693e-21,-1.6429274222577867e-20
263.0,blocked,64,5.0,2.0,3.63110687e-21,-1.344889369389068,-8.640279452230116,-7.295390082841048,-6.612951454038139,-1.344889369389068,64,-0.0675607817490572,-3.3042767077831594,-3.236715926034102,-0.9154478872305498,-0.9154478872305498,1,1.277328587640011,5.336002744446956,4.058674156806946,5.6975035668075895,0.4294414821585182,-4.969813299576001,5.6975035668075895,0.7276902672315888,-4.5403718174174825,face,face,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0688244343284543e-20,1.5593479161287779e-21,-1.8045923214707783e-20,2.0688244343284543e-20,2.642321128576758e-21,-1.6486575298579005e-20
264.0,blocked,64,5.0,2.0,3.64491336e-21,-1.3397950914747154,-8.607551120971667,-7.267756029496953,-6.580948489854755,-1.3397950914747154,64,-0.06730486969697744,-3.291760508132465,-3.224455638435488,-0.9088986900773852,-0.9088986900773852,1,1.272490221777738,5.315790612839202,4.043300391061464,5.67204979977737,0.4308964013973302,-4.969813299576001,5.67204979977737,0.7022365002013693,-4.5389168981786705,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0674130093793864e-20,1.5705800502290518e-21,-1.811453889233025e-20,2.0674130093793864e-20,2.559591201463614e-21,-1.6543958842101197e-20
265.0,blocked,64,5.0,2.0,3.65871985e-21,-1.3347392609408486,-8.57506979598687,-7.240330535046022,-6.549197048062226,-1.3347392609408486,64,-0.06705088905661148,-3.2793387703659276,-3.2122878813093165,-0.9024212198115835,-0.9024212198115835,1,1.267688371884237,5.295731025620943,4.028042653736705,5.646775828250642,0.4323180411292651,-4.969813299576001,5.646775828250642,0.6769625286746415,-4.537495258446736,face,face,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0659970811320814e-20,1.5817305985927586e-21,-1.818315456995271e-20,2.0659970811320814e-20,2.476816241368105e-21,-1.6601423971359952e-20
266.0,blocked,64,5.0,2.0,3.67252634e-21,-1.3297214441703942,-8.542832691490677,-7.213111247320284,-6.5176943160839445,-1.3297214441703942,64,-0.06679881804512046,-3.26701042912395,-3.20021161107883,-0.896014430568437,-0.896014430568437,1,1.2629226261252737,5.275822262366727,4.012899636241453,5.6216798855155075,0.4337070136019572,-4.969813299576001,5.6216798855155075,0.6518665859395067,-4.536106285974044,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0645767454603886e-20,1.5928004312959261e-21,-1.8251770247575175e-20,2.0645767454603886e-20,2.3939972070287123e-21,-1.665896981627925e-20
267.0,blocked,64,5.0,2.0,3.68633283e-21,-1.3247412140424153,-8.51083706343266,-7.186095849390246,-6.486437522945504,-1.324741214042415,64,-0.06654863520600016,-3.2547744350073815,-3.1882257998013817,-0.8896772952835068,-0.8896772952835068,1,1.2581925788364152,5.256062628425279,3.9978700495888644,5.596760227661997,0.43506391875890826,-4.969813299576001,5.596760227661997,0.6269469280859967,-4.534749380817092,face,face,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0631520968868694e-20,1.6037904068694163e-21,-1.8320385925197636e-20,2.0631520968868694e-20,2.3111350436710588e-21,-1.6716595518328218e-20
268.0,blocked,64,5.0,2.0,3.7001393200000004e-21,-1.3197981498109137,-8.47908020871836,-7.159282058907446,-6.45542393850287,-1.3197981498109135,64,-0.06630031940299269,-3.2426297542797418,-3.1763294348767492,-0.8834088052981679,-0.8834088052981679,1,1.253497830407921,5.236450454438618,3.982952624030697,5.572015133204702,0.4363893445127456,-4.969813299576001,5.572015133204702,0.6022018336287012,-4.533423955063255,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0617232286005757e-20,1.6147013724606363e-21,-1.83890016028201e-20,2.0617232286005757e-20,2.2282306831856557e-21,-1.6774300230359465e-20
269.0,blocked,64,5.0,2.0,3.71394581e-21,-1.3148918369863378,-8.447559464448032,-7.132667627461694,-6.424650872687842,-1.3148918369863378,64,-0.066053849814134,-3.2305753685761,-3.164521518761966,-0.8772079699744024,-0.8772079699744024,1,1.2488379871722037,5.216984095871933,3.968146108699728,5.547442902713439,0.4376838670119354,-4.969813299576001,5.547442902713439,0.5776296031374386,-4.532129432564066,face,face,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0602902324746814e-20,1.6255341639935747e-21,-1.8457617280442562e-20,2.0602902324746814e-20,2.145285044304253e-21,-1.683208311644899e-20
270.0,blocked,64,5.0,2.0,3.7277523000000004e-21,-1.3100218672197217,-8.416272207172296,-7.106250339952576,-6.394115674770271,-1.3100218672197217,64,-0.06580920592593349,-3.21861027461841,-3.152801068692477,-0.8710738163185905,-0.8710738163185905,1,1.2442126612937883,5.197661932553887,3.953449271260099,5.5230418584516805,0.4389480509011312,-4.969813299576001,5.5230418584516805,0.5532285588756798,-4.5308652486748695,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.473747961387316e-20,2.058853199083953e-20,1.6362896063272092e-21,-1.852623295806503e-20,2.058853199083953e-20,2.062299032774501e-21,-1.6889943351737818e-20
271.0,blocked,64,5.0,2.0,3.74155879e-21,-1.3051878381893907,-8.385215852164283,-7.080028013974892,-6.36381573263666,-1.3051878381893907,64,-0.06556636752768281,-3.2067334839371617,-3.141167116409479,-0.8650053886140876,-0.8650053886140876,1,1.239621470661708,5.178482368227121,3.9388608975654127,5.498810344022572,0.44018244957530306,-4.969813299576001,5.498810344022572,0.5289970444465713,-4.529630850000697,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.473747961387316e-20,2.057412217722058e-20,1.646968513412207e-21,-1.859484863568749e-20,2.057412217722058e-20,1.9792735415330895e-21,-1.6947880122275282e-20
272.0,blocked,64,5.0,2.0,3.7553652800000004e-21,-1.300389353490165,-8.354387852707795,-7.053998499217631,-6.333748472084652,-1.300389353490165,64,-0.06532531470588986,-3.194944022599157,-3.1296187078932673,-0.8590017480623517,-0.8590017480623517,1,1.235064038784275,5.159443830108637,3.9243797913243634,5.4747467240223004,0.4413876054278132,-4.969813299576001,5.4747467240223004,0.5049334244462997,-4.528425694148187,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873163e-20,2.055967376418709e-20,1.6575716884459494e-21,-1.8663464313309954e-20,2.055967376418709e-20,1.8962094508771376e-21,-1.7005892624864002e-20
273.0,blocked,64,5.0,2.0,3.76917177e-21,-1.2956260225249996,-8.323785699401174,-7.028159676876174,-6.303911356133102,-1.2956260225249996,64,-0.06508602783883533,-3.183240930941285,-3.11815490310245,-0.8530619724324291,-0.8530619724324291,1,1.2305399946861644,5.14054476845989,3.9100047737737245,5.450849383700673,0.4425640500925705,-4.969813299576001,5.450849383700673,0.48103608412467214,-4.527249249483431,face,face,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0545187619566475e-20,1.6680999240257826e-21,-1.8732079990932416e-20,2.0545187619566475e-20,1.8131076286340595e-21,-1.7063980066906634e-20
274.0,blocked,64,5.0,2.0,3.7829782600000005e-21,-1.2908974603989958,-8.29340691947635,-7.002509459077356,-6.274301884347198,-1.2908974603989953,64,-0.06484848759124832,-3.1716232633101122,-3.106774775718864,-0.8471851557185648,-0.8471851557185648,1,1.2260489728077475,5.121783656166238,3.8957346833584916,5.427116728628633,0.44371230468043055,-4.969813299576001,5.427116728628633,0.4573034290526321,-4.52610099489557,face,face,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.053066459888444e-20,1.6785540023005651e-21,-1.880069566855488e-20,2.053066459888444e-20,1.7299689303295598e-21,-1.7122141666254313e-20
275.0,blocked,64,5.0,2.0,3.79678475e-21,-1.2862032878157268,-8.263249076132801,-6.977045788317075,-6.244917592178387,-1.2862032878157268,64,-0.06461267490909833,-3.1600900878071667,-3.0954774128980684,-0.8413704078057558,-0.8413704078057558,1,1.2215906129066285,5.103158988325635,3.8815683754190067,5.4035471843726315,0.444832880009971,-4.969813299576001,5.4035471843726315,0.4337338847966308,-4.524980419566029,face,face,tip,4.638116609827041e-21,1.93755962237002e-20,1.473747961387316e-20,2.0516105545531447e-20,1.6889346951204378e-21,-1.886931134617734e-20,2.0516105545531447e-20,1.6467941993541047e-21,-1.7180376651056903e-20
